,order_details_id,order_id,order_date,order_time,item_id,item_name,category,price,sales_tax,revenue
5751,5816,2578,2/12/23,2025-05-15 17:36:09,120,Steak Torta,Mexican,13.95,11.16,25.11
5752,5817,2578,2/12/23,2025-05-15 17:36:09,121,Cheese Quesadillas,Mexican,10.5,8.4,18.9
5753,5818,2579,2/12/23,2025-05-15 17:38:32,104,Veggie Burger,American,10.5,8.4,18.9
5754,5819,2579,2/12/23,2025-05-15 17:38:32,108,Tofu Pad Thai,Asian,14.5,11.6,26.1
5755,5820,2579,2/12/23,2025-05-15 17:38:32,125,Spaghetti & Meatballs,Italian,17.95,14.36,32.31
5756,5821,2580,2/12/23,2025-05-15 17:42:00,129,Mushroom Ravioli,Italian,15.5,12.4,27.9
5757,5822,2580,2/12/23,2025-05-15 17:42:00,118,Steak Burrito,Mexican,14.95,11.96,26.91
5758,5823,2581,2/12/23,2025-05-15 17:56:55,107,Orange Chicken,Asian,16.5,13.2,29.7
5759,5824,2581,2/12/23,2025-05-15 17:56:55,109,Korean Beef Bowl,Asian,17.95,14.36,32.31
5760,5825,2582,2/12/23,2025-05-15 17:59:55,122,Chips & Salsa,Mexican,7.0,5.6,12.6
5761,5826,2583,2/12/23,2025-05-15 18:14:11,113,Edamame,Asian,5.0,4.0,9.0
5762,5827,2584,2/12/23,2025-05-15 18:25:21,109,Korean Beef Bowl,Asian,17.95,14.36,32.31
5763,5828,2584,2/12/23,2025-05-15 18:25:21,119,Chicken Torta,Mexican,11.95,9.56,21.509999999999998
5764,5829,2585,2/12/23,2025-05-15 18:27:56,111,California Roll,Asian,11.95,9.56,21.509999999999998
5765,5830,2585,2/12/23,2025-05-15 18:27:56,113,Edamame,Asian,5.0,4.0,9.0
5766,5831,2586,2/12/23,2025-05-15 19:04:06,101,Hamburger,American,12.95,10.36,23.31
5767,5832,2586,2/12/23,2025-05-15 19:04:06,131,Chicken Parmesan,Italian,17.95,14.36,32.31
5768,5833,2587,2/12/23,2025-05-15 19:09:56,108,Tofu Pad Thai,Asian,14.5,11.6,26.1
5769,5834,2587,2/12/23,2025-05-15 19:09:56,125,Spaghetti & Meatballs,Italian,17.95,14.36,32.31
5770,5835,2587,2/12/23,2025-05-15 19:09:56,120,Steak Torta,Mexican,13.95,11.16,25.11
5771,5836,2588,2/12/23,2025-05-15 20:01:13,101,Hamburger,American,12.95,10.36,23.31
5772,5837,2588,2/12/23,2025-05-15 20:01:13,102,Cheeseburger,American,13.95,11.16,25.11
5773,5838,2588,2/12/23,2025-05-15 20:01:13,120,Steak Torta,Mexican,13.95,11.16,25.11
5774,5839,2588,2/12/23,2025-05-15 20:01:13,122,Chips & Salsa,Mexican,7.0,5.6,12.6
5775,5840,2589,2/12/23,2025-05-15 20:14:33,128,Cheese Lasagna,Italian,15.5,12.4,27.9
5776,5841,2590,2/12/23,2025-05-15 20:25:21,126,Fettuccine Alfredo,Italian,14.5,11.6,26.1
5777,5842,2590,2/12/23,2025-05-15 20:25:21,126,Fettuccine Alfredo,Italian,14.5,11.6,26.1
5778,5843,2591,2/12/23,2025-05-15 20:39:09,117,Chicken Burrito,Mexican,12.95,10.36,23.31
5779,5844,2591,2/12/23,2025-05-15 20:39:09,130,Shrimp Scampi,Italian,19.95,15.96,35.91
5780,5845,2592,2/12/23,2025-05-15 21:43:21,107,Orange Chicken,Asian,16.5,13.2,29.7
5781,5846,2593,2/12/23,2025-05-15 22:02:05,117,Chicken Burrito,Mexican,12.95,10.36,23.31
5782,5847,2593,2/12/23,2025-05-15 22:02:05,113,Edamame,Asian,5.0,4.0,9.0
5783,5848,2593,2/12/23,2025-05-15 22:02:05,120,Steak Torta,Mexican,13.95,11.16,25.11
5784,5849,2593,2/12/23,2025-05-15 22:02:05,132,Eggplant Parmesan,Italian,16.95,13.56,30.509999999999998
5785,5850,2594,2/12/23,2025-05-15 22:54:43,108,Tofu Pad Thai,Asian,14.5,11.6,26.1
5786,5851,2594,2/12/23,2025-05-15 22:54:43,114,Potstickers,Asian,9.0,7.2,16.2
5787,5853,2596,2/13/23,2025-05-15 11:27:46,103,Hot Dog,American,9.0,7.2,16.2
5788,5854,2596,2/13/23,2025-05-15 11:27:46,129,Mushroom Ravioli,Italian,15.5,12.4,27.9
5789,5855,2596,2/13/23,2025-05-15 11:27:46,119,Chicken Torta,Mexican,11.95,9.56,21.509999999999998
5790,5856,2596,2/13/23,2025-05-15 11:27:46,122,Chips & Salsa,Mexican,7.0,5.6,12.6
5791,5857,2597,2/13/23,2025-05-15 11:31:11,104,Veggie Burger,American,10.5,8.4,18.9
5792,5858,2598,2/13/23,2025-05-15 11:37:51,111,California Roll,Asian,11.95,9.56,21.509999999999998
5793,5859,2599,2/13/23,2025-05-15 11:52:09,121,Cheese Quesadillas,Mexican,10.5,8.4,18.9
5794,5860,2599,2/13/23,2025-05-15 11:52:09,132,Eggplant Parmesan,Italian,16.95,13.56,30.509999999999998
5795,5861,2600,2/13/23,2025-05-15 11:53:11,104,Veggie Burger,American,10.5,8.4,18.9
5796,5862,2601,2/13/23,2025-05-15 12:03:27,107,Orange Chicken,Asian,16.5,13.2,29.7
5797,5863,2601,2/13/23,2025-05-15 12:03:27,116,Steak Tacos,Mexican,13.95,11.16,25.11
5798,5864,2601,2/13/23,2025-05-15 12:03:27,119,Chicken Torta,Mexican,11.95,9.56,21.509999999999998
5799,5865,2602,2/13/23,2025-05-15 12:10:01,102,Cheeseburger,American,13.95,11.16,25.11
5800,5866,2602,2/13/23,2025-05-15 12:10:01,103,Hot Dog,American,9.0,7.2,16.2
5801,5867,2602,2/13/23,2025-05-15 12:10:01,103,Hot Dog,American,9.0,7.2,16.2
5802,5868,2602,2/13/23,2025-05-15 12:10:01,125,Spaghetti & Meatballs,Italian,17.95,14.36,32.31
5803,5869,2602,2/13/23,2025-05-15 12:10:01,117,Chicken Burrito,Mexican,12.95,10.36,23.31
5804,5870,2602,2/13/23,2025-05-15 12:10:01,113,Edamame,Asian,5.0,4.0,9.0
5805,5871,2602,2/13/23,2025-05-15 12:10:01,119,Chicken Torta,Mexican,11.95,9.56,21.509999999999998
5806,5872,2602,2/13/23,2025-05-15 12:10:01,120,Steak Torta,Mexican,13.95,11.16,25.11
5807,5873,2603,2/13/23,2025-05-15 12:22:43,101,Hamburger,American,12.95,10.36,23.31
5808,5874,2604,2/13/23,2025-05-15 12:33:36,101,Hamburger,American,12.95,10.36,23.31
5809,5875,2604,2/13/23,2025-05-15 12:33:36,127,Meat Lasagna,Italian,17.95,14.36,32.31
5810,5876,2604,2/13/23,2025-05-15 12:33:36,113,Edamame,Asian,5.0,4.0,9.0
5811,5877,2605,2/13/23,2025-05-15 12:46:15,120,Steak Torta,Mexican,13.95,11.16,25.11
5812,5878,2606,2/13/23,2025-05-15 12:56:00,101,Hamburger,American,12.95,10.36,23.31
5813,5879,2606,2/13/23,2025-05-15 12:56:00,102,Cheeseburger,American,13.95,11.16,25.11
5814,5880,2607,2/13/23,2025-05-15 13:00:12,111,California Roll,Asian,11.95,9.56,21.509999999999998
5815,5881,2608,2/13/23,2025-05-15 13:11:19,122,Chips & Salsa,Mexican,7.0,5.6,12.6
5816,5882,2609,2/13/23,2025-05-15 13:12:42,101,Hamburger,American,12.95,10.36,23.31
5817,5883,2609,2/13/23,2025-05-15 13:12:42,107,Orange Chicken,Asian,16.5,13.2,29.7
5818,5884,2609,2/13/23,2025-05-15 13:12:42,109,Korean Beef Bowl,Asian,17.95,14.36,32.31
5819,5885,2609,2/13/23,2025-05-15 13:12:42,127,Meat Lasagna,Italian,17.95,14.36,32.31
5820,5886,2610,2/13/23,2025-05-15 13:17:50,113,Edamame,Asian,5.0,4.0,9.0
5821,5887,2611,2/13/23,2025-05-15 13:22:38,124,Spaghetti,Italian,14.5,11.6,26.1
5822,5888,2612,2/13/23,2025-05-15 13:43:11,101,Hamburger,American,12.95,10.36,23.31
5823,5889,2612,2/13/23,2025-05-15 13:43:11,107,Orange Chicken,Asian,16.5,13.2,29.7
5824,5890,2612,2/13/23,2025-05-15 13:43:11,116,Steak Tacos,Mexican,13.95,11.16,25.11
5825,5891,2612,2/13/23,2025-05-15 13:43:11,102,Cheeseburger,American,13.95,11.16,25.11
5826,5892,2612,2/13/23,2025-05-15 13:43:11,126,Fettuccine Alfredo,Italian,14.5,11.6,26.1
5827,5893,2612,2/13/23,2025-05-15 13:43:11,110,Pork Ramen,Asian,17.95,14.36,32.31
5828,5894,2612,2/13/23,2025-05-15 13:43:11,111,California Roll,Asian,11.95,9.56,21.509999999999998
5829,5895,2612,2/13/23,2025-05-15 13:43:11,120,Steak Torta,Mexican,13.95,11.16,25.11
5830,5896,2612,2/13/23,2025-05-15 13:43:11,122,Chips & Salsa,Mexican,7.0,5.6,12.6
5831,5897,2612,2/13/23,2025-05-15 13:43:11,123,Chips & Guacamole,Mexican,9.0,7.2,16.2
5832,5898,2612,2/13/23,2025-05-15 13:43:11,123,Chips & Guacamole,Mexican,9.0,7.2,16.2
5833,5899,2612,2/13/23,2025-05-15 13:43:11,106,French Fries,American,7.0,5.6,12.6
5834,5900,2613,2/13/23,2025-05-15 13:46:46,107,Orange Chicken,Asian,16.5,13.2,29.7
5835,5901,2613,2/13/23,2025-05-15 13:46:46,110,Pork Ramen,Asian,17.95,14.36,32.31
5836,5903,2615,2/13/23,2025-05-15 13:54:55,129,Mushroom Ravioli,Italian,15.5,12.4,27.9
5837,5904,2615,2/13/23,2025-05-15 13:54:55,119,Chicken Torta,Mexican,11.95,9.56,21.509999999999998
5838,5905,2616,2/13/23,2025-05-15 13:59:40,108,Tofu Pad Thai,Asian,14.5,11.6,26.1
5839,5906,2616,2/13/23,2025-05-15 13:59:40,130,Shrimp Scampi,Italian,19.95,15.96,35.91
5840,5907,2616,2/13/23,2025-05-15 13:59:40,132,Eggplant Parmesan,Italian,16.95,13.56,30.509999999999998
5841,5908,2617,2/13/23,2025-05-15 14:38:42,101,Hamburger,American,12.95,10.36,23.31
5842,5909,2618,2/13/23,2025-05-15 14:46:51,126,Fettuccine Alfredo,Italian,14.5,11.6,26.1
5843,5910,2618,2/13/23,2025-05-15 14:46:51,117,Chicken Burrito,Mexican,12.95,10.36,23.31
5844,5911,2619,2/13/23,2025-05-15 14:53:46,131,Chicken Parmesan,Italian,17.95,14.36,32.31
5845,5912,2620,2/13/23,2025-05-15 15:00:24,110,Pork Ramen,Asian,17.95,14.36,32.31
5846,5913,2621,2/13/23,2025-05-15 15:34:03,110,Pork Ramen,Asian,17.95,14.36,32.31
5847,5914,2622,2/13/23,2025-05-15 16:06:27,104,Veggie Burger,American,10.5,8.4,18.9
5848,5915,2622,2/13/23,2025-05-15 16:06:27,124,Spaghetti,Italian,14.5,11.6,26.1
5849,5916,2622,2/13/23,2025-05-15 16:06:27,131,Chicken Parmesan,Italian,17.95,14.36,32.31
5850,5917,2623,2/13/23,2025-05-15 16:08:36,111,California Roll,Asian,11.95,9.56,21.509999999999998
5851,5918,2624,2/13/23,2025-05-15 16:21:18,108,Tofu Pad Thai,Asian,14.5,11.6,26.1
5852,5919,2624,2/13/23,2025-05-15 16:21:18,121,Cheese Quesadillas,Mexican,10.5,8.4,18.9
5853,5920,2625,2/13/23,2025-05-15 16:23:52,109,Korean Beef Bowl,Asian,17.95,14.36,32.31
5854,5921,2625,2/13/23,2025-05-15 16:23:52,111,California Roll,Asian,11.95,9.56,21.509999999999998
5855,5922,2625,2/13/23,2025-05-15 16:23:52,122,Chips & Salsa,Mexican,7.0,5.6,12.6
5856,5923,2625,2/13/23,2025-05-15 16:23:52,131,Chicken Parmesan,Italian,17.95,14.36,32.31
5857,5924,2626,2/13/23,2025-05-15 16:49:57,102,Cheeseburger,American,13.95,11.16,25.11
5858,5925,2626,2/13/23,2025-05-15 16:49:57,122,Chips & Salsa,Mexican,7.0,5.6,12.6
5859,5926,2626,2/13/23,2025-05-15 16:49:57,106,French Fries,American,7.0,5.6,12.6
5860,5928,2627,2/13/23,2025-05-15 16:50:09,113,Edamame,Asian,5.0,4.0,9.0
5861,5929,2627,2/13/23,2025-05-15 16:50:09,105,Mac & Cheese,American,7.0,5.6,12.6
5862,5930,2628,2/13/23,2025-05-15 16:57:02,107,Orange Chicken,Asian,16.5,13.2,29.7
5863,5931,2628,2/13/23,2025-05-15 16:57:02,126,Fettuccine Alfredo,Italian,14.5,11.6,26.1
5864,5932,2628,2/13/23,2025-05-15 16:57:02,113,Edamame,Asian,5.0,4.0,9.0
5865,5934,2629,2/13/23,2025-05-15 17:07:10,120,Steak Torta,Mexican,13.95,11.16,25.11
5866,5935,2630,2/13/23,2025-05-15 17:15:17,118,Steak Burrito,Mexican,14.95,11.96,26.91
5867,5936,2630,2/13/23,2025-05-15 17:15:17,121,Cheese Quesadillas,Mexican,10.5,8.4,18.9
5868,5937,2630,2/13/23,2025-05-15 17:15:17,106,French Fries,American,7.0,5.6,12.6
5869,5938,2631,2/13/23,2025-05-15 17:19:26,107,Orange Chicken,Asian,16.5,13.2,29.7
5870,5939,2631,2/13/23,2025-05-15 17:19:26,126,Fettuccine Alfredo,Italian,14.5,11.6,26.1
5871,5940,2631,2/13/23,2025-05-15 17:19:26,113,Edamame,Asian,5.0,4.0,9.0
5872,5941,2631,2/13/23,2025-05-15 17:19:26,118,Steak Burrito,Mexican,14.95,11.96,26.91
5873,5942,2632,2/13/23,2025-05-15 17:24:48,108,Tofu Pad Thai,Asian,14.5,11.6,26.1
5874,5943,2632,2/13/23,2025-05-15 17:24:48,117,Chicken Burrito,Mexican,12.95,10.36,23.31
5875,5944,2633,2/13/23,2025-05-15 17:37:46,113,Edamame,Asian,5.0,4.0,9.0
5876,5945,2633,2/13/23,2025-05-15 17:37:46,113,Edamame,Asian,5.0,4.0,9.0
5877,5946,2633,2/13/23,2025-05-15 17:37:46,120,Steak Torta,Mexican,13.95,11.16,25.11
5878,5947,2633,2/13/23,2025-05-15 17:37:46,122,Chips & Salsa,Mexican,7.0,5.6,12.6
5879,5948,2634,2/13/23,2025-05-15 18:01:27,125,Spaghetti & Meatballs,Italian,17.95,14.36,32.31
5880,5949,2634,2/13/23,2025-05-15 18:01:27,113,Edamame,Asian,5.0,4.0,9.0
5881,5950,2635,2/13/23,2025-05-15 18:09:55,113,Edamame,Asian,5.0,4.0,9.0
5882,5951,2636,2/13/23,2025-05-15 18:10:11,112,Salmon Roll,Asian,14.95,11.96,26.91
5883,5952,2637,2/13/23,2025-05-15 18:17:35,101,Hamburger,American,12.95,10.36,23.31
5884,5953,2638,2/13/23,2025-05-15 18:27:27,103,Hot Dog,American,9.0,7.2,16.2
5885,5954,2638,2/13/23,2025-05-15 18:27:27,119,Chicken Torta,Mexican,11.95,9.56,21.509999999999998
5886,5955,2638,2/13/23,2025-05-15 18:27:27,106,French Fries,American,7.0,5.6,12.6
5887,5956,2639,2/13/23,2025-05-15 18:38:55,105,Mac & Cheese,American,7.0,5.6,12.6
5888,5957,2639,2/13/23,2025-05-15 18:38:55,106,French Fries,American,7.0,5.6,12.6
5889,5958,2640,2/13/23,2025-05-15 19:21:23,101,Hamburger,American,12.95,10.36,23.31
5890,5959,2641,2/13/23,2025-05-15 19:52:22,107,Orange Chicken,Asian,16.5,13.2,29.7
5891,5960,2641,2/13/23,2025-05-15 19:52:22,125,Spaghetti & Meatballs,Italian,17.95,14.36,32.31
5892,5961,2641,2/13/23,2025-05-15 19:52:22,110,Pork Ramen,Asian,17.95,14.36,32.31
5893,5962,2641,2/13/23,2025-05-15 19:52:22,106,French Fries,American,7.0,5.6,12.6
5894,5963,2642,2/13/23,2025-05-15 20:02:53,109,Korean Beef Bowl,Asian,17.95,14.36,32.31
5895,5964,2643,2/13/23,2025-05-15 20:08:34,109,Korean Beef Bowl,Asian,17.95,14.36,32.31
5896,5965,2643,2/13/23,2025-05-15 20:08:34,106,French Fries,American,7.0,5.6,12.6
5897,5966,2644,2/13/23,2025-05-15 20:22:27,108,Tofu Pad Thai,Asian,14.5,11.6,26.1
5898,5967,2644,2/13/23,2025-05-15 20:22:27,109,Korean Beef Bowl,Asian,17.95,14.36,32.31
5899,5968,2644,2/13/23,2025-05-15 20:22:27,105,Mac & Cheese,American,7.0,5.6,12.6
5900,5969,2645,2/13/23,2025-05-15 20:26:18,102,Cheeseburger,American,13.95,11.16,25.11
5901,5970,2645,2/13/23,2025-05-15 20:26:18,123,Chips & Guacamole,Mexican,9.0,7.2,16.2
5902,5971,2646,2/13/23,2025-05-15 20:29:23,107,Orange Chicken,Asian,16.5,13.2,29.7
5903,5972,2647,2/13/23,2025-05-15 20:45:14,115,Chicken Tacos,Mexican,11.95,9.56,21.509999999999998
5904,5973,2647,2/13/23,2025-05-15 20:45:14,110,Pork Ramen,Asian,17.95,14.36,32.31
5905,5974,2647,2/13/23,2025-05-15 20:45:14,118,Steak Burrito,Mexican,14.95,11.96,26.91
5906,5975,2647,2/13/23,2025-05-15 20:45:14,122,Chips & Salsa,Mexican,7.0,5.6,12.6
5907,5976,2648,2/13/23,2025-05-15 20:48:10,101,Hamburger,American,12.95,10.36,23.31
5908,5977,2648,2/13/23,2025-05-15 20:48:10,107,Orange Chicken,Asian,16.5,13.2,29.7
5909,5978,2648,2/13/23,2025-05-15 20:48:10,102,Cheeseburger,American,13.95,11.16,25.11
5910,5979,2649,2/13/23,2025-05-15 20:52:50,109,Korean Beef Bowl,Asian,17.95,14.36,32.31
5911,5980,2649,2/13/23,2025-05-15 20:52:50,123,Chips & Guacamole,Mexican,9.0,7.2,16.2
5912,5981,2649,2/13/23,2025-05-15 20:52:50,106,French Fries,American,7.0,5.6,12.6
5913,5982,2650,2/13/23,2025-05-15 20:55:07,102,Cheeseburger,American,13.95,11.16,25.11
5914,5983,2650,2/13/23,2025-05-15 20:55:07,104,Veggie Burger,American,10.5,8.4,18.9
5915,5984,2650,2/13/23,2025-05-15 20:55:07,113,Edamame,Asian,5.0,4.0,9.0
5916,5985,2650,2/13/23,2025-05-15 20:55:07,122,Chips & Salsa,Mexican,7.0,5.6,12.6
5917,5986,2651,2/13/23,2025-05-15 20:59:54,102,Cheeseburger,American,13.95,11.16,25.11
5918,5987,2652,2/13/23,2025-05-15 21:00:56,109,Korean Beef Bowl,Asian,17.95,14.36,32.31
5919,5988,2653,2/13/23,2025-05-15 21:03:23,115,Chicken Tacos,Mexican,11.95,9.56,21.509999999999998
5920,5989,2653,2/13/23,2025-05-15 21:03:23,125,Spaghetti & Meatballs,Italian,17.95,14.36,32.31
5921,5990,2654,2/13/23,2025-05-15 21:05:06,127,Meat Lasagna,Italian,17.95,14.36,32.31
5922,5991,2654,2/13/23,2025-05-15 21:05:06,112,Salmon Roll,Asian,14.95,11.96,26.91
5923,5992,2655,2/13/23,2025-05-15 21:34:36,112,Salmon Roll,Asian,14.95,11.96,26.91
5924,5993,2655,2/13/23,2025-05-15 21:34:36,120,Steak Torta,Mexican,13.95,11.16,25.11
5925,5994,2655,2/13/23,2025-05-15 21:34:36,114,Potstickers,Asian,9.0,7.2,16.2
5926,5995,2655,2/13/23,2025-05-15 21:34:36,132,Eggplant Parmesan,Italian,16.95,13.56,30.509999999999998
5927,5996,2656,2/13/23,2025-05-15 21:36:02,107,Orange Chicken,Asian,16.5,13.2,29.7
5928,5997,2657,2/13/23,2025-05-15 21:46:22,117,Chicken Burrito,Mexican,12.95,10.36,23.31
5929,5998,2657,2/13/23,2025-05-15 21:46:22,129,Mushroom Ravioli,Italian,15.5,12.4,27.9
5930,5999,2658,2/13/23,2025-05-15 21:59:50,112,Salmon Roll,Asian,14.95,11.96,26.91
5931,6000,2659,2/13/23,2025-05-15 22:00:43,102,Cheeseburger,American,13.95,11.16,25.11
5932,6001,2659,2/13/23,2025-05-15 22:00:43,125,Spaghetti & Meatballs,Italian,17.95,14.36,32.31
5933,6002,2660,2/13/23,2025-05-15 22:02:38,102,Cheeseburger,American,13.95,11.16,25.11
5934,6003,2661,2/13/23,2025-05-15 22:09:27,102,Cheeseburger,American,13.95,11.16,25.11
5935,6004,2661,2/13/23,2025-05-15 22:09:27,129,Mushroom Ravioli,Italian,15.5,12.4,27.9
5936,6005,2662,2/13/23,2025-05-15 22:22:32,117,Chicken Burrito,Mexican,12.95,10.36,23.31
5937,6006,2662,2/13/23,2025-05-15 22:22:32,121,Cheese Quesadillas,Mexican,10.5,8.4,18.9
5938,6007,2663,2/13/23,2025-05-15 22:24:52,111,California Roll,Asian,11.95,9.56,21.509999999999998
5939,6008,2663,2/13/23,2025-05-15 22:24:52,105,Mac & Cheese,American,7.0,5.6,12.6
5940,6009,2664,2/13/23,2025-05-15 22:38:02,116,Steak Tacos,Mexican,13.95,11.16,25.11
5941,6010,2664,2/13/23,2025-05-15 22:38:02,119,Chicken Torta,Mexican,11.95,9.56,21.509999999999998
5942,6011,2665,2/13/23,2025-05-15 22:41:26,101,Hamburger,American,12.95,10.36,23.31
5943,6012,2666,2/14/23,2025-05-15 11:48:35,118,Steak Burrito,Mexican,14.95,11.96,26.91
5944,6013,2666,2/14/23,2025-05-15 11:48:35,122,Chips & Salsa,Mexican,7.0,5.6,12.6
5945,6014,2667,2/14/23,2025-05-15 12:10:23,129,Mushroom Ravioli,Italian,15.5,12.4,27.9
5946,6015,2668,2/14/23,2025-05-15 12:22:58,111,California Roll,Asian,11.95,9.56,21.509999999999998
5947,6016,2668,2/14/23,2025-05-15 12:22:58,114,Potstickers,Asian,9.0,7.2,16.2
5948,6017,2669,2/14/23,2025-05-15 12:42:49,105,Mac & Cheese,American,7.0,5.6,12.6
5949,6018,2670,2/14/23,2025-05-15 13:13:51,125,Spaghetti & Meatballs,Italian,17.95,14.36,32.31
5950,6019,2670,2/14/23,2025-05-15 13:13:51,119,Chicken Torta,Mexican,11.95,9.56,21.509999999999998
5951,6020,2670,2/14/23,2025-05-15 13:13:51,122,Chips & Salsa,Mexican,7.0,5.6,12.6
5952,6021,2670,2/14/23,2025-05-15 13:13:51,132,Eggplant Parmesan,Italian,16.95,13.56,30.509999999999998
5953,6022,2671,2/14/23,2025-05-15 13:17:44,129,Mushroom Ravioli,Italian,15.5,12.4,27.9
5954,6023,2672,2/14/23,2025-05-15 14:05:30,107,Orange Chicken,Asian,16.5,13.2,29.7
5955,6024,2672,2/14/23,2025-05-15 14:05:30,126,Fettuccine Alfredo,Italian,14.5,11.6,26.1
5956,6025,2673,2/14/23,2025-05-15 14:07:03,105,Mac & Cheese,American,7.0,5.6,12.6
5957,6026,2674,2/14/23,2025-05-15 14:15:01,132,Eggplant Parmesan,Italian,16.95,13.56,30.509999999999998
5958,6027,2675,2/14/23,2025-05-15 14:41:49,101,Hamburger,American,12.95,10.36,23.31
5959,6028,2675,2/14/23,2025-05-15 14:41:49,102,Cheeseburger,American,13.95,11.16,25.11
5960,6029,2675,2/14/23,2025-05-15 14:41:49,108,Tofu Pad Thai,Asian,14.5,11.6,26.1
5961,6030,2675,2/14/23,2025-05-15 14:41:49,124,Spaghetti,Italian,14.5,11.6,26.1
5962,6031,2675,2/14/23,2025-05-15 14:41:49,117,Chicken Burrito,Mexican,12.95,10.36,23.31
5963,6032,2675,2/14/23,2025-05-15 14:41:49,117,Chicken Burrito,Mexican,12.95,10.36,23.31
5964,6033,2675,2/14/23,2025-05-15 14:41:49,129,Mushroom Ravioli,Italian,15.5,12.4,27.9
5965,6034,2675,2/14/23,2025-05-15 14:41:49,112,Salmon Roll,Asian,14.95,11.96,26.91
5966,6035,2675,2/14/23,2025-05-15 14:41:49,120,Steak Torta,Mexican,13.95,11.16,25.11
5967,6036,2675,2/14/23,2025-05-15 14:41:49,105,Mac & Cheese,American,7.0,5.6,12.6
5968,6037,2675,2/14/23,2025-05-15 14:41:49,123,Chips & Guacamole,Mexican,9.0,7.2,16.2
5969,6038,2675,2/14/23,2025-05-15 14:41:49,114,Potstickers,Asian,9.0,7.2,16.2
5970,6039,2675,2/14/23,2025-05-15 14:41:49,132,Eggplant Parmesan,Italian,16.95,13.56,30.509999999999998
5971,6040,2675,2/14/23,2025-05-15 14:41:49,132,Eggplant Parmesan,Italian,16.95,13.56,30.509999999999998
5972,6041,2676,2/14/23,2025-05-15 15:17:34,110,Pork Ramen,Asian,17.95,14.36,32.31
5973,6042,2677,2/14/23,2025-05-15 15:27:42,115,Chicken Tacos,Mexican,11.95,9.56,21.509999999999998
5974,6043,2677,2/14/23,2025-05-15 15:27:42,102,Cheeseburger,American,13.95,11.16,25.11
5975,6044,2677,2/14/23,2025-05-15 15:27:42,117,Chicken Burrito,Mexican,12.95,10.36,23.31
5976,6045,2677,2/14/23,2025-05-15 15:27:42,106,French Fries,American,7.0,5.6,12.6
5977,6046,2678,2/14/23,2025-05-15 15:47:53,101,Hamburger,American,12.95,10.36,23.31
5978,6047,2679,2/14/23,2025-05-15 16:01:35,106,French Fries,American,7.0,5.6,12.6
5979,6048,2680,2/14/23,2025-05-15 16:10:21,102,Cheeseburger,American,13.95,11.16,25.11
5980,6049,2681,2/14/23,2025-05-15 16:39:19,106,French Fries,American,7.0,5.6,12.6
5981,6050,2682,2/14/23,2025-05-15 16:40:26,120,Steak Torta,Mexican,13.95,11.16,25.11
5982,6051,2683,2/14/23,2025-05-15 16:56:35,116,Steak Tacos,Mexican,13.95,11.16,25.11
5983,6052,2683,2/14/23,2025-05-15 16:56:35,113,Edamame,Asian,5.0,4.0,9.0
5984,6053,2684,2/14/23,2025-05-15 17:02:18,103,Hot Dog,American,9.0,7.2,16.2
5985,6054,2685,2/14/23,2025-05-15 17:15:58,112,Salmon Roll,Asian,14.95,11.96,26.91
5986,6055,2685,2/14/23,2025-05-15 17:15:58,131,Chicken Parmesan,Italian,17.95,14.36,32.31
5987,6056,2686,2/14/23,2025-05-15 17:23:06,110,Pork Ramen,Asian,17.95,14.36,32.31
5988,6057,2687,2/14/23,2025-05-15 17:31:20,112,Salmon Roll,Asian,14.95,11.96,26.91
5989,6058,2688,2/14/23,2025-05-15 17:43:28,101,Hamburger,American,12.95,10.36,23.31
5990,6059,2689,2/14/23,2025-05-15 17:48:59,105,Mac & Cheese,American,7.0,5.6,12.6
5991,6060,2689,2/14/23,2025-05-15 17:48:59,132,Eggplant Parmesan,Italian,16.95,13.56,30.509999999999998
5992,6061,2690,2/14/23,2025-05-15 17:49:26,101,Hamburger,American,12.95,10.36,23.31
5993,6062,2690,2/14/23,2025-05-15 17:49:26,112,Salmon Roll,Asian,14.95,11.96,26.91
5994,6063,2691,2/14/23,2025-05-15 17:52:15,125,Spaghetti & Meatballs,Italian,17.95,14.36,32.31
5995,6064,2692,2/14/23,2025-05-15 17:55:07,107,Orange Chicken,Asian,16.5,13.2,29.7
5996,6065,2692,2/14/23,2025-05-15 17:55:07,126,Fettuccine Alfredo,Italian,14.5,11.6,26.1
5997,6066,2692,2/14/23,2025-05-15 17:55:07,109,Korean Beef Bowl,Asian,17.95,14.36,32.31
5998,6067,2692,2/14/23,2025-05-15 17:55:07,110,Pork Ramen,Asian,17.95,14.36,32.31
5999,6068,2693,2/14/23,2025-05-15 18:01:21,116,Steak Tacos,Mexican,13.95,11.16,25.11
6000,6069,2693,2/14/23,2025-05-15 18:01:21,110,Pork Ramen,Asian,17.95,14.36,32.31
6001,6070,2693,2/14/23,2025-05-15 18:01:21,129,Mushroom Ravioli,Italian,15.5,12.4,27.9
6002,6071,2693,2/14/23,2025-05-15 18:01:21,121,Cheese Quesadillas,Mexican,10.5,8.4,18.9
6003,6072,2694,2/14/23,2025-05-15 18:10:04,116,Steak Tacos,Mexican,13.95,11.16,25.11
6004,6073,2695,2/14/23,2025-05-15 18:15:16,101,Hamburger,American,12.95,10.36,23.31
6005,6074,2695,2/14/23,2025-05-15 18:15:16,102,Cheeseburger,American,13.95,11.16,25.11
